game_id,game_date,home_team,away_team,home_pts,away_pts,season,actual_spread,actual_total
401541190,2023-04-23,New York Knicks,Cleveland Cavaliers,102,93,2023,9,195
401541185,2023-04-23,Golden State Warriors,Sacramento Kings,126,125,2023,1,251
401541188,2023-04-23,Atlanta Hawks,Boston Celtics,121,129,2023,-8,250
401541183,2023-04-23,Minnesota Timberwolves,Denver Nuggets,114,108,2023,6,222
401541189,2023-04-22,Brooklyn Nets,Philadelphia 76ers,88,96,2023,-8,184
401541186,2023-04-22,LA Clippers,Phoenix Suns,100,112,2023,-12,212
401541179,2023-04-22,Miami Heat,Milwaukee Bucks,121,99,2023,22,220
401541176,2023-04-22,Los Angeles Lakers,Memphis Grizzlies,111,101,2023,10,212
401541180,2023-04-21,Atlanta Hawks,Boston Celtics,130,122,2023,8,252
401541182,2023-04-21,New York Knicks,Cleveland Cavaliers,99,79,2023,20,178
401541175,2023-04-21,Minnesota Timberwolves,Denver Nuggets,111,120,2023,-9,231
401541181,2023-04-20,Brooklyn Nets,Philadelphia 76ers,97,102,2023,-5,199
401541177,2023-04-20,Golden State Warriors,Sacramento Kings,114,97,2023,17,211
401541178,2023-04-20,LA Clippers,Phoenix Suns,124,129,2023,-5,253
401541168,2023-04-19,Memphis Grizzlies,Los Angeles Lakers,103,93,2023,10,196
401541171,2023-04-19,Milwaukee Bucks,Miami Heat,138,122,2023,16,260
401541167,2023-04-19,Denver Nuggets,Minnesota Timberwolves,122,113,2023,9,235
401541172,2023-04-18,Boston Celtics,Atlanta Hawks,119,106,2023,13,225
401541174,2023-04-18,Cleveland Cavaliers,New York Knicks,107,90,2023,17,197
401541170,2023-04-18,Phoenix Suns,LA Clippers,123,109,2023,14,232
401541173,2023-04-17,Philadelphia 76ers,Brooklyn Nets,96,84,2023,12,180
401541169,2023-04-17,Sacramento Kings,Golden State Warriors,114,106,2023,8,220
401540756,2023-04-16,Memphis Grizzlies,Los Angeles Lakers,112,128,2023,-16,240
401540754,2023-04-16,Milwaukee Bucks,Miami Heat,117,130,2023,-13,247
401540757,2023-04-16,Phoenix Suns,LA Clippers,110,115,2023,-5,225
401540755,2023-04-16,Denver Nuggets,Minnesota Timberwolves,109,80,2023,29,189
401540750,2023-04-15,Philadelphia 76ers,Brooklyn Nets,121,101,2023,20,222
401540751,2023-04-15,Boston Celtics,Atlanta Hawks,112,99,2023,13,211
401540752,2023-04-15,Cleveland Cavaliers,New York Knicks,97,101,2023,-4,198
401540753,2023-04-15,Sacramento Kings,Golden State Warriors,126,123,2023,3,249
401539675,2023-04-14,Miami Heat,Chicago Bulls,102,91,2023,11,193
401539676,2023-04-14,Minnesota Timberwolves,Oklahoma City Thunder,120,95,2023,25,215
401539673,2023-04-12,Toronto Raptors,Chicago Bulls,105,109,2023,-4,214
401539674,2023-04-12,New Orleans Pelicans,Oklahoma City Thunder,118,123,2023,-5,241
401539671,2023-04-11,Miami Heat,Atlanta Hawks,105,116,2023,-11,221
401539672,2023-04-11,Los Angeles Lakers,Minnesota Timberwolves,108,102,2023,6,210
401469371,2023-04-09,Boston Celtics,Atlanta Hawks,120,114,2023,6,234
401469372,2023-04-09,Brooklyn Nets,Philadelphia 76ers,105,134,2023,-29,239
401469373,2023-04-09,Cleveland Cavaliers,Charlotte Hornets,95,106,2023,-11,201
401469374,2023-04-09,Miami Heat,Orlando Magic,123,110,2023,13,233
401469375,2023-04-09,New York Knicks,Indiana Pacers,136,141,2023,-5,277
401469376,2023-04-09,Toronto Raptors,Milwaukee Bucks,121,105,2023,16,226
401469377,2023-04-09,Washington Wizards,Houston Rockets,109,114,2023,-5,223
401469378,2023-04-09,Chicago Bulls,Detroit Pistons,103,81,2023,22,184
401469379,2023-04-09,Dallas Mavericks,San Antonio Spurs,117,138,2023,-21,255
401469380,2023-04-09,Minnesota Timberwolves,New Orleans Pelicans,113,108,2023,5,221
401469381,2023-04-09,Oklahoma City Thunder,Memphis Grizzlies,115,100,2023,15,215
401469382,2023-04-09,Denver Nuggets,Sacramento Kings,109,95,2023,14,204
401469383,2023-04-09,Los Angeles Lakers,Utah Jazz,128,117,2023,11,245
401469384,2023-04-09,Phoenix Suns,LA Clippers,114,119,2023,-5,233
401469385,2023-04-09,Portland Trail Blazers,Golden State Warriors,101,157,2023,-56,258
401469368,2023-04-08,Utah Jazz,Denver Nuggets,118,114,2023,4,232
401469369,2023-04-08,San Antonio Spurs,Minnesota Timberwolves,131,151,2023,-20,282
401469370,2023-04-08,LA Clippers,Portland Trail Blazers,136,125,2023,11,261
401469357,2023-04-07,Charlotte Hornets,Houston Rockets,109,112,2023,-3,221
401469358,2023-04-07,Indiana Pacers,Detroit Pistons,115,122,2023,-7,237
401469359,2023-04-07,Washington Wizards,Miami Heat,114,108,2023,6,222
401469360,2023-04-07,Atlanta Hawks,Philadelphia 76ers,131,136,2023,-5,267
401469361,2023-04-07,Boston Celtics,Toronto Raptors,121,102,2023,19,223
401469362,2023-04-07,Brooklyn Nets,Orlando Magic,101,84,2023,17,185
401469363,2023-04-07,Milwaukee Bucks,Memphis Grizzlies,114,137,2023,-23,251
401469364,2023-04-07,New Orleans Pelicans,New York Knicks,113,105,2023,8,218
401469365,2023-04-07,Dallas Mavericks,Chicago Bulls,112,115,2023,-3,227
401469366,2023-04-07,Sacramento Kings,Golden State Warriors,97,119,2023,-22,216
401469367,2023-04-07,Los Angeles Lakers,Phoenix Suns,121,107,2023,14,228
401469352,2023-04-06,Orlando Magic,Cleveland Cavaliers,94,118,2023,-24,212
401469353,2023-04-06,Philadelphia 76ers,Miami Heat,101,129,2023,-28,230
401469354,2023-04-06,San Antonio Spurs,Portland Trail Blazers,129,127,2023,2,256
401469355,2023-04-06,Utah Jazz,Oklahoma City Thunder,98,114,2023,-16,212
401469356,2023-04-06,Phoenix Suns,Denver Nuggets,119,115,2023,4,234
401469344,2023-04-05,Detroit Pistons,Brooklyn Nets,108,123,2023,-15,231
401469345,2023-04-05,Indiana Pacers,New York Knicks,129,138,2023,-9,267
401469346,2023-04-05,Atlanta Hawks,Washington Wizards,134,116,2023,18,250
401469347,2023-04-05,Boston Celtics,Toronto Raptors,97,93,2023,4,190
401469348,2023-04-05,Milwaukee Bucks,Chicago Bulls,105,92,2023,13,197
401469349,2023-04-05,New Orleans Pelicans,Memphis Grizzlies,138,131,2023,7,269
401469350,2023-04-05,Dallas Mavericks,Sacramento Kings,123,119,2023,4,242
401469351,2023-04-05,LA Clippers,Los Angeles Lakers,125,118,2023,7,243
401469331,2023-04-04,Charlotte Hornets,Toronto Raptors,100,120,2023,-20,220
401469332,2023-04-04,Detroit Pistons,Miami Heat,105,118,2023,-13,223
401469333,2023-04-04,Orlando Magic,Cleveland Cavaliers,113,117,2023,-4,230
401469334,2023-04-04,Washington Wizards,Milwaukee Bucks,128,140,2023,-12,268
401469335,2023-04-04,Brooklyn Nets,Minnesota Timberwolves,102,107,2023,-5,209
401469336,2023-04-04,Philadelphia 76ers,Boston Celtics,103,101,2023,2,204
401469337,2023-04-04,Chicago Bulls,Atlanta Hawks,105,123,2023,-18,228
401469338,2023-04-04,Houston Rockets,Denver Nuggets,124,103,2023,21,227
401469339,2023-04-04,Memphis Grizzlies,Portland Trail Blazers,119,109,2023,10,228
401469340,2023-04-04,New Orleans Pelicans,Sacramento Kings,103,121,2023,-18,224
401469341,2023-04-04,Utah Jazz,Los Angeles Lakers,133,135,2023,-2,268
401469342,2023-04-04,Golden State Warriors,Oklahoma City Thunder,136,125,2023,11,261
401469343,2023-04-04,Phoenix Suns,San Antonio Spurs,115,94,2023,21,209
401469318,2023-04-02,Charlotte Hornets,Toronto Raptors,108,128,2023,-20,236
401469319,2023-04-02,Brooklyn Nets,Utah Jazz,111,110,2023,1,221
401469320,2023-04-02,Chicago Bulls,Memphis Grizzlies,128,107,2023,21,235
401469321,2023-04-02,Minnesota Timberwolves,Portland Trail Blazers,105,107,2023,-2,212
401469322,2023-04-02,Atlanta Hawks,Dallas Mavericks,132,130,2023,2,262
401469323,2023-04-02,New York Knicks,Washington Wizards,118,109,2023,9,227
401469324,2023-04-02,Orlando Magic,Detroit Pistons,128,102,2023,26,230
401469325,2023-04-02,Sacramento Kings,San Antonio Spurs,134,142,2023,-8,276
401469326,2023-04-02,Houston Rockets,Los Angeles Lakers,109,134,2023,-25,243
401469327,2023-04-02,Oklahoma City Thunder,Phoenix Suns,118,128,2023,-10,246
401469328,2023-04-02,Cleveland Cavaliers,Indiana Pacers,115,105,2023,10,220
401469329,2023-04-02,Milwaukee Bucks,Philadelphia 76ers,117,104,2023,13,221
401469330,2023-04-02,Denver Nuggets,Golden State Warriors,112,110,2023,2,222
401469316,2023-04-01,Miami Heat,Dallas Mavericks,129,122,2023,7,251
401469317,2023-04-01,New Orleans Pelicans,LA Clippers,122,114,2023,8,236
401469303,2023-03-31,Charlotte Hornets,Chicago Bulls,91,121,2023,-30,212
401469304,2023-03-31,Indiana Pacers,Oklahoma City Thunder,121,117,2023,4,238
401469305,2023-03-31,Philadelphia 76ers,Toronto Raptors,117,110,2023,7,227
401469306,2023-03-31,Washington Wizards,Orlando Magic,109,116,2023,-7,225
401469307,2023-03-31,Boston Celtics,Utah Jazz,122,114,2023,8,236
401469308,2023-03-31,Brooklyn Nets,Atlanta Hawks,124,107,2023,17,231
401469309,2023-03-31,Cleveland Cavaliers,New York Knicks,116,130,2023,-14,246
401469310,2023-03-31,Houston Rockets,Detroit Pistons,121,115,2023,6,236
401469311,2023-03-31,Memphis Grizzlies,LA Clippers,108,94,2023,14,202
401469312,2023-03-31,Minnesota Timberwolves,Los Angeles Lakers,111,123,2023,-12,234
401469313,2023-03-31,Golden State Warriors,San Antonio Spurs,130,115,2023,15,245
401469314,2023-03-31,Portland Trail Blazers,Sacramento Kings,114,138,2023,-24,252
401469315,2023-03-31,Phoenix Suns,Denver Nuggets,100,93,2023,7,193
401469301,2023-03-30,Milwaukee Bucks,Boston Celtics,99,140,2023,-41,239
401469302,2023-03-30,Denver Nuggets,New Orleans Pelicans,88,107,2023,-19,195
401469291,2023-03-29,Indiana Pacers,Milwaukee Bucks,136,149,2023,-13,285
401469292,2023-03-29,Brooklyn Nets,Houston Rockets,123,114,2023,9,237
401469293,2023-03-29,New York Knicks,Miami Heat,101,92,2023,9,193
401469294,2023-03-29,Philadelphia 76ers,Dallas Mavericks,116,108,2023,8,224
401469295,2023-03-29,Chicago Bulls,Los Angeles Lakers,110,121,2023,-11,231
401469296,2023-03-29,Memphis Grizzlies,LA Clippers,132,141,2023,-9,273
401469297,2023-03-29,Oklahoma City Thunder,Detroit Pistons,107,106,2023,1,213
401469298,2023-03-29,San Antonio Spurs,Utah Jazz,117,128,2023,-11,245
401469300,2023-03-29,Portland Trail Blazers,Sacramento Kings,80,120,2023,-40,200
401469299,2023-03-29,Phoenix Suns,Minnesota Timberwolves,107,100,2023,7,207
401469285,2023-03-28,Washington Wizards,Boston Celtics,130,111,2023,19,241
401469286,2023-03-28,Atlanta Hawks,Cleveland Cavaliers,120,118,2023,2,238
401469287,2023-03-28,Toronto Raptors,Miami Heat,106,92,2023,14,198
401469288,2023-03-28,Memphis Grizzlies,Orlando Magic,113,108,2023,5,221
401469289,2023-03-28,Oklahoma City Thunder,Charlotte Hornets,134,137,2023,-3,271
401469290,2023-03-28,Golden State Warriors,New Orleans Pelicans,120,109,2023,11,229
401469277,2023-03-27,Detroit Pistons,Milwaukee Bucks,117,126,2023,-9,243
401469278,2023-03-27,Indiana Pacers,Dallas Mavericks,104,127,2023,-23,231
401469279,2023-03-27,New York Knicks,Houston Rockets,137,115,2023,22,252
401469280,2023-03-27,Utah Jazz,Phoenix Suns,103,117,2023,-14,220
401469281,2023-03-27,Denver Nuggets,Philadelphia 76ers,116,111,2023,5,227
401469282,2023-03-27,Portland Trail Blazers,New Orleans Pelicans,90,124,2023,-34,214
401469283,2023-03-27,Sacramento Kings,Minnesota Timberwolves,115,119,2023,-4,234
401469284,2023-03-27,LA Clippers,Chicago Bulls,124,112,2023,12,236
401469268,2023-03-26,Charlotte Hornets,Dallas Mavericks,110,104,2023,6,214
401469269,2023-03-26,Los Angeles Lakers,Chicago Bulls,108,118,2023,-10,226
401469270,2023-03-26,Atlanta Hawks,Memphis Grizzlies,119,123,2023,-4,242
401469271,2023-03-26,Boston Celtics,San Antonio Spurs,137,93,2023,44,230
401469272,2023-03-26,Cleveland Cavaliers,Houston Rockets,108,91,2023,17,199
401469273,2023-03-26,Orlando Magic,Brooklyn Nets,119,106,2023,13,225
401469274,2023-03-26,Toronto Raptors,Washington Wizards,114,104,2023,10,218
401469275,2023-03-26,Portland Trail Blazers,Oklahoma City Thunder,112,118,2023,-6,230
401469276,2023-03-26,Golden State Warriors,Minnesota Timberwolves,96,99,2023,-3,195
401469262,2023-03-25,Atlanta Hawks,Indiana Pacers,143,130,2023,13,273
401469263,2023-03-25,Miami Heat,Brooklyn Nets,100,129,2023,-29,229
401469264,2023-03-25,Denver Nuggets,Milwaukee Bucks,129,106,2023,23,235
401469265,2023-03-25,Phoenix Suns,Philadelphia 76ers,125,105,2023,20,230
401469266,2023-03-25,Sacramento Kings,Utah Jazz,121,113,2023,8,234
401469267,2023-03-25,LA Clippers,New Orleans Pelicans,110,131,2023,-21,241
401469252,2023-03-24,Boston Celtics,Indiana Pacers,120,95,2023,25,215
401469253,2023-03-24,Washington Wizards,San Antonio Spurs,136,124,2023,12,260
401469254,2023-03-24,Toronto Raptors,Detroit Pistons,118,97,2023,21,215
401469255,2023-03-24,Memphis Grizzlies,Houston Rockets,151,114,2023,37,265
401469256,2023-03-24,Dallas Mavericks,Charlotte Hornets,109,117,2023,-8,226
401469257,2023-03-24,Utah Jazz,Milwaukee Bucks,116,144,2023,-28,260
401469258,2023-03-24,Golden State Warriors,Philadelphia 76ers,120,112,2023,8,232
401469259,2023-03-24,Portland Trail Blazers,Chicago Bulls,96,124,2023,-28,220
401469260,2023-03-24,Sacramento Kings,Phoenix Suns,135,127,2023,8,262
401469261,2023-03-24,Los Angeles Lakers,Oklahoma City Thunder,116,111,2023,5,227
401469248,2023-03-23,Orlando Magic,New York Knicks,111,106,2023,5,217
401469249,2023-03-23,Brooklyn Nets,Cleveland Cavaliers,114,116,2023,-2,230
401469250,2023-03-23,New Orleans Pelicans,Charlotte Hornets,115,96,2023,19,211
401469251,2023-03-23,LA Clippers,Oklahoma City Thunder,127,105,2023,22,232
401469238,2023-03-22,Washington Wizards,Denver Nuggets,104,118,2023,-14,222
401469239,2023-03-22,Miami Heat,New York Knicks,127,120,2023,7,247
401469240,2023-03-22,Toronto Raptors,Indiana Pacers,114,118,2023,-4,232
401469241,2023-03-22,Dallas Mavericks,Golden State Warriors,125,127,2023,-2,252
401469242,2023-03-22,Chicago Bulls,Philadelphia 76ers,91,116,2023,-25,207
401469243,2023-03-22,Memphis Grizzlies,Houston Rockets,130,125,2023,5,255
401469244,2023-03-22,Milwaukee Bucks,San Antonio Spurs,130,94,2023,36,224
401469245,2023-03-22,Minnesota Timberwolves,Atlanta Hawks,125,124,2023,1,249
401469246,2023-03-22,Utah Jazz,Portland Trail Blazers,115,127,2023,-12,242
401469247,2023-03-22,Los Angeles Lakers,Phoenix Suns,122,111,2023,11,233
401469232,2023-03-21,Orlando Magic,Washington Wizards,122,112,2023,10,234
401469233,2023-03-21,Atlanta Hawks,Detroit Pistons,129,107,2023,22,236
401469234,2023-03-21,Brooklyn Nets,Cleveland Cavaliers,109,115,2023,-6,224
401469235,2023-03-21,New Orleans Pelicans,San Antonio Spurs,119,84,2023,35,203
401469236,2023-03-21,Sacramento Kings,Boston Celtics,109,132,2023,-23,241
401469237,2023-03-21,LA Clippers,Oklahoma City Thunder,100,101,2023,-1,201
401469226,2023-03-20,Charlotte Hornets,Indiana Pacers,115,109,2023,6,224
401469227,2023-03-20,Philadelphia 76ers,Chicago Bulls,105,109,2023,-4,214
401469228,2023-03-20,New York Knicks,Minnesota Timberwolves,134,140,2023,-6,274
401469229,2023-03-20,Houston Rockets,Golden State Warriors,108,121,2023,-13,229
401469230,2023-03-20,Memphis Grizzlies,Dallas Mavericks,112,108,2023,4,220
401469231,2023-03-20,Utah Jazz,Sacramento Kings,128,120,2023,8,248
401469218,2023-03-19,Brooklyn Nets,Denver Nuggets,102,108,2023,-6,210
401469219,2023-03-19,Oklahoma City Thunder,Phoenix Suns,124,120,2023,4,244
401469220,2023-03-19,San Antonio Spurs,Atlanta Hawks,126,118,2023,8,244
401469221,2023-03-19,Detroit Pistons,Miami Heat,100,112,2023,-12,212
401469222,2023-03-19,Houston Rockets,New Orleans Pelicans,107,117,2023,-10,224
401469223,2023-03-19,Milwaukee Bucks,Toronto Raptors,118,111,2023,7,229
401469224,2023-03-19,Portland Trail Blazers,LA Clippers,102,117,2023,-15,219
401469225,2023-03-19,Los Angeles Lakers,Orlando Magic,111,105,2023,6,216
401469210,2023-03-18,New York Knicks,Denver Nuggets,116,110,2023,6,226
401469211,2023-03-18,LA Clippers,Orlando Magic,108,113,2023,-5,221
401469212,2023-03-18,Indiana Pacers,Philadelphia 76ers,121,141,2023,-20,262
401469213,2023-03-18,Toronto Raptors,Minnesota Timberwolves,122,107,2023,15,229
401469214,2023-03-18,Washington Wizards,Sacramento Kings,118,132,2023,-14,250
401469215,2023-03-18,Chicago Bulls,Miami Heat,113,99,2023,14,212
401469216,2023-03-18,Memphis Grizzlies,Golden State Warriors,133,119,2023,14,252
401469217,2023-03-18,Utah Jazz,Boston Celtics,118,117,2023,1,235
401469202,2023-03-17,Charlotte Hornets,Philadelphia 76ers,82,121,2023,-39,203
401469203,2023-03-17,Atlanta Hawks,Golden State Warriors,127,119,2023,8,246
401469204,2023-03-17,Cleveland Cavaliers,Washington Wizards,117,94,2023,23,211
401469205,2023-03-17,Chicago Bulls,Minnesota Timberwolves,139,131,2023,8,270
401469206,2023-03-17,Houston Rockets,New Orleans Pelicans,114,112,2023,2,226
401469207,2023-03-17,San Antonio Spurs,Memphis Grizzlies,120,126,2023,-6,246
401469208,2023-03-17,Portland Trail Blazers,Boston Celtics,112,126,2023,-14,238
401469209,2023-03-17,Los Angeles Lakers,Dallas Mavericks,110,111,2023,-1,221
401469197,2023-03-16,Detroit Pistons,Denver Nuggets,100,119,2023,-19,219
401469198,2023-03-16,Brooklyn Nets,Sacramento Kings,96,101,2023,-5,197
401469199,2023-03-16,Toronto Raptors,Oklahoma City Thunder,128,111,2023,17,239
401469200,2023-03-16,Milwaukee Bucks,Indiana Pacers,123,139,2023,-16,262
401469201,2023-03-16,Phoenix Suns,Orlando Magic,116,113,2023,3,229
401469190,2023-03-15,Cleveland Cavaliers,Philadelphia 76ers,109,118,2023,-9,227
401469191,2023-03-15,Miami Heat,Memphis Grizzlies,138,119,2023,19,257
401469192,2023-03-15,Chicago Bulls,Sacramento Kings,114,117,2023,-3,231
401469193,2023-03-15,Houston Rockets,Los Angeles Lakers,114,110,2023,4,224
401469194,2023-03-15,Minnesota Timberwolves,Boston Celtics,102,104,2023,-2,206
401469195,2023-03-15,San Antonio Spurs,Dallas Mavericks,128,137,2023,-9,265
401469196,2023-03-15,LA Clippers,Golden State Warriors,134,126,2023,8,260
401469182,2023-03-14,Charlotte Hornets,Cleveland Cavaliers,104,120,2023,-16,224
401469183,2023-03-14,Washington Wizards,Detroit Pistons,117,97,2023,20,214
401469184,2023-03-14,Toronto Raptors,Denver Nuggets,125,110,2023,15,235
401469185,2023-03-14,New Orleans Pelicans,Los Angeles Lakers,108,123,2023,-15,231
401469186,2023-03-14,Oklahoma City Thunder,Brooklyn Nets,121,107,2023,14,228
401469187,2023-03-14,San Antonio Spurs,Orlando Magic,132,114,2023,18,246
401469188,2023-03-14,Phoenix Suns,Milwaukee Bucks,104,116,2023,-12,220
401469189,2023-03-14,Portland Trail Blazers,New York Knicks,107,123,2023,-16,230
401469175,2023-03-13,Detroit Pistons,Indiana Pacers,117,97,2023,20,214
401469176,2023-03-13,Atlanta Hawks,Minnesota Timberwolves,115,136,2023,-21,251
401469177,2023-03-13,Miami Heat,Utah Jazz,119,115,2023,4,234
401469178,2023-03-13,Dallas Mavericks,Memphis Grizzlies,88,104,2023,-16,192
401469179,2023-03-13,Houston Rockets,Boston Celtics,111,109,2023,2,220
401469180,2023-03-13,Golden State Warriors,Phoenix Suns,123,112,2023,11,235
401469181,2023-03-13,Sacramento Kings,Milwaukee Bucks,124,133,2023,-9,257
401469169,2023-03-12,Denver Nuggets,Brooklyn Nets,120,122,2023,-2,242
401469170,2023-03-12,Charlotte Hornets,Cleveland Cavaliers,108,114,2023,-6,222
401469171,2023-03-12,Philadelphia 76ers,Washington Wizards,112,93,2023,19,205
401469172,2023-03-12,New Orleans Pelicans,Portland Trail Blazers,127,110,2023,17,237
401469173,2023-03-12,San Antonio Spurs,Oklahoma City Thunder,90,102,2023,-12,192
401469174,2023-03-12,Los Angeles Lakers,New York Knicks,108,112,2023,-4,220
401469159,2023-03-11,LA Clippers,New York Knicks,106,95,2023,11,201
401469160,2023-03-11,Charlotte Hornets,Utah Jazz,111,119,2023,-8,230
401469161,2023-03-11,Detroit Pistons,Indiana Pacers,115,121,2023,-6,236
401469162,2023-03-11,Orlando Magic,Miami Heat,126,114,2023,12,240
401469163,2023-03-11,Atlanta Hawks,Boston Celtics,125,134,2023,-9,259
401469164,2023-03-11,Houston Rockets,Chicago Bulls,111,119,2023,-8,230
401469165,2023-03-11,Memphis Grizzlies,Dallas Mavericks,112,108,2023,4,220
401469166,2023-03-11,New Orleans Pelicans,Oklahoma City Thunder,96,110,2023,-14,206
401469167,2023-03-11,Golden State Warriors,Milwaukee Bucks,125,116,2023,9,241
401469168,2023-03-11,Phoenix Suns,Sacramento Kings,119,128,2023,-9,247
401469153,2023-03-10,Philadelphia 76ers,Portland Trail Blazers,120,119,2023,1,239
401469154,2023-03-10,Washington Wizards,Atlanta Hawks,107,114,2023,-7,221
401469155,2023-03-10,Miami Heat,Cleveland Cavaliers,119,115,2023,4,234
401469156,2023-03-10,Minnesota Timberwolves,Brooklyn Nets,123,124,2023,-1,247
401469157,2023-03-10,San Antonio Spurs,Denver Nuggets,128,120,2023,8,248
401469158,2023-03-10,Los Angeles Lakers,Toronto Raptors,122,112,2023,10,234
401469147,2023-03-09,Detroit Pistons,Charlotte Hornets,103,113,2023,-10,216
401469148,2023-03-09,Indiana Pacers,Houston Rockets,134,125,2023,9,259
401469149,2023-03-09,Orlando Magic,Utah Jazz,124,131,2023,-7,255
401469151,2023-03-09,Memphis Grizzlies,Golden State Warriors,131,110,2023,21,241
401469150,2023-03-09,Milwaukee Bucks,Brooklyn Nets,118,113,2023,5,231
401469152,2023-03-09,Sacramento Kings,New York Knicks,122,117,2023,5,239
401469140,2023-03-08,Washington Wizards,Atlanta Hawks,120,122,2023,-2,242
401469141,2023-03-08,Boston Celtics,Portland Trail Blazers,115,93,2023,22,208
401469142,2023-03-08,Miami Heat,Cleveland Cavaliers,100,104,2023,-4,204
401469143,2023-03-08,New Orleans Pelicans,Dallas Mavericks,113,106,2023,7,219
401469144,2023-03-08,Denver Nuggets,Chicago Bulls,96,117,2023,-21,213
401469145,2023-03-08,Phoenix Suns,Oklahoma City Thunder,132,101,2023,31,233
401469146,2023-03-08,LA Clippers,Toronto Raptors,108,100,2023,8,208
401469133,2023-03-07,Orlando Magic,Milwaukee Bucks,123,134,2023,-11,257
